row_id	arm	choice	p_applies	p_does_not_apply	p_cannot	confidence	construct_absent	word_baseline
ravina/ravina-kms/core#signing#SigningServiceConfig$Parser.test#RemoveConditionalMutator_EQUAL_IF#SURVIVED#125	swapped	does_not_apply	0.050	0.940	0.010	0.900	0.950	true
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$publicKey$0#NullReturnValsMutator#NO_COVERAGE#46	real	applies	0.970	0.030	0.000	0.950	0.820	true
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$publicKey$0#NullReturnValsMutator#NO_COVERAGE#46	swapped	applies	0.600	0.390	0.010	0.400	0.840	false
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NakedReceiverMutator#SURVIVED#61	real	applies	0.990	0.010	0.000	0.990	0.830	false
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NakedReceiverMutator#SURVIVED#61	swapped	does_not_apply	0.100	0.900	0.000	0.840	0.900	false
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NakedReceiverMutator#SURVIVED#62	real	applies	1.000	0.000	0.000	0.990	0.850	false
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NakedReceiverMutator#SURVIVED#62	swapped	does_not_apply	0.090	0.910	0.000	0.860	0.920	false
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NullReturnValsMutator#NO_COVERAGE#68	real	applies	0.980	0.020	0.000	0.960	0.880	true
ravina/ravina-kms/google#googleKms#GoogleKMSClient.lambda$sign$0#NullReturnValsMutator#NO_COVERAGE#68	swapped	applies	0.510	0.480	0.010	0.270	0.860	false
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#124	real	applies	0.990	0.010	0.000	0.980	0.950	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#124	swapped	applies	0.580	0.410	0.010	0.380	0.950	false
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#142	real	applies	0.980	0.020	0.000	0.960	0.940	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#142	swapped	applies	0.530	0.460	0.010	0.300	0.960	false
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#70	real	applies	0.990	0.010	0.000	0.980	0.950	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#70	swapped	applies	0.580	0.410	0.010	0.380	0.950	false
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#87	real	applies	0.950	0.050	0.000	0.920	0.950	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#NullReturnValsMutator#NO_COVERAGE#87	swapped	does_not_apply	0.410	0.580	0.010	0.370	0.950	false
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#103	real	applies	0.930	0.070	0.000	0.890	0.560	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#103	swapped	does_not_apply	0.140	0.860	0.000	0.780	0.470	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#107	real	applies	0.810	0.190	0.000	0.710	0.570	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#107	swapped	does_not_apply	0.090	0.910	0.000	0.870	0.540	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#111	real	applies	0.870	0.130	0.000	0.800	0.490	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#111	swapped	does_not_apply	0.130	0.870	0.000	0.800	0.480	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#115	real	applies	0.880	0.120	0.000	0.820	0.530	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#115	swapped	does_not_apply	0.200	0.800	0.000	0.690	0.470	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#99	real	applies	0.870	0.130	0.000	0.800	0.570	true
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#99	swapped	does_not_apply	0.140	0.860	0.000	0.780	0.530	true
ravina/ravina-kms/google#googleKms#GoogleKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	real	applies	0.940	0.060	0.000	0.910	0.100	true
ravina/ravina-kms/google#googleKms#GoogleKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.110	false
ravina/ravina-kms/http#httpKms#HttpKMSClient.<init>#NakedReceiverMutator#SURVIVED#48	real	applies	0.980	0.020	0.000	0.970	0.210	true
ravina/ravina-kms/http#httpKms#HttpKMSClient.<init>#NakedReceiverMutator#SURVIVED#48	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.160	false
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	real	applies	1.000	0.000	0.000	1.000	0.860	true
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	swapped	does_not_apply	0.360	0.630	0.010	0.460	0.860	false
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	real	applies	1.000	0.000	0.000	1.000	0.860	true
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	swapped	does_not_apply	0.360	0.630	0.010	0.460	0.860	false
ravina/ravina-kms/http#httpKms#HttpKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	real	applies	0.960	0.040	0.000	0.930	0.100	true
ravina/ravina-kms/http#httpKms#HttpKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.100	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#38	real	applies	0.660	0.340	0.000	0.480	0.310	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#38	swapped	does_not_apply	0.250	0.750	0.000	0.620	0.440	true
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#61	real	does_not_apply	0.430	0.570	0.000	0.350	0.320	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#61	swapped	does_not_apply	0.230	0.770	0.000	0.650	0.440	true
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	real	applies	0.770	0.230	0.000	0.650	0.220	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	swapped	does_not_apply	0.100	0.900	0.000	0.850	0.260	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#39	real	does_not_apply	0.150	0.850	0.000	0.770	0.400	true
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#39	swapped	does_not_apply	0.000	1.000	0.000	1.000	0.330	false
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#58	real	does_not_apply	0.020	0.980	0.000	0.970	0.450	true
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#58	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.280	false
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#28	real	applies	0.640	0.360	0.000	0.460	0.920	false
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#28	swapped	does_not_apply	0.450	0.550	0.000	0.320	0.880	true
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#52	real	does_not_apply	0.400	0.600	0.000	0.390	0.890	false
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#52	swapped	does_not_apply	0.440	0.560	0.000	0.340	0.910	true
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	real	applies	0.730	0.270	0.000	0.590	0.240	false
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	swapped	does_not_apply	0.090	0.910	0.000	0.870	0.230	false
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#49	real	does_not_apply	0.010	0.990	0.000	0.980	0.870	true
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#49	swapped	does_not_apply	0.000	1.000	0.000	1.000	0.870	false
ravina/ravina-solana#catchAll#BaseBatchInstructionService.batchProcess#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#141	real	does_not_apply	0.080	0.790	0.130	0.690	0.950	false
ravina/ravina-solana#catchAll#BaseBatchInstructionService.batchProcess#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#141	swapped	does_not_apply	0.050	0.850	0.100	0.780	0.950	false
ravina/ravina-solana#catchAll#BaseBatchInstructionService.processBatch#VoidMethodCallMutator#SURVIVED#61	real	applies	0.880	0.110	0.010	0.830	0.960	true
ravina/ravina-solana#catchAll#BaseBatchInstructionService.processBatch#VoidMethodCallMutator#SURVIVED#61	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.950	false
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#RemoveConditionalMutator_EQUAL_IF#SURVIVED#266	real	does_not_apply	0.330	0.660	0.010	0.490	0.770	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#RemoveConditionalMutator_EQUAL_IF#SURVIVED#266	swapped	does_not_apply	0.380	0.610	0.010	0.420	0.800	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#176	real	applies	0.860	0.130	0.010	0.800	0.960	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#176	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.960	false
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#213	real	applies	0.850	0.140	0.010	0.780	0.960	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#213	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.960	false
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#253	real	applies	0.850	0.140	0.010	0.780	0.960	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#253	swapped	does_not_apply	0.000	1.000	0.000	1.000	0.960	false
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#267	real	applies	0.870	0.120	0.010	0.800	0.960	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#267	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.960	false
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#285	real	applies	0.880	0.110	0.010	0.830	0.960	true
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#285	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.960	false
ravina/ravina-solana#catchAll#BaseInstructionService.sendTransaction#VoidMethodCallMutator#SURVIVED#91	real	applies	0.950	0.050	0.000	0.920	0.950	true
ravina/ravina-solana#catchAll#BaseInstructionService.sendTransaction#VoidMethodCallMutator#SURVIVED#91	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.950	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#215	real	applies	0.960	0.040	0.000	0.930	0.790	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#215	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.740	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#222	real	applies	0.960	0.040	0.000	0.940	0.800	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#222	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.750	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#188	real	applies	0.960	0.040	0.000	0.940	0.950	true
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#188	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.950	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#203	real	applies	0.960	0.040	0.000	0.940	0.950	true
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#203	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.950	false
ravina/ravina-solana#catchAll#BaseTxMonitorService.run#VoidMethodCallMutator#SURVIVED#89	real	applies	0.950	0.050	0.000	0.930	0.950	true
ravina/ravina-solana#catchAll#BaseTxMonitorService.run#VoidMethodCallMutator#SURVIVED#89	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.960	false
ravina/ravina-solana#catchAll#CachedAddressLookupTable.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#38	real	applies	0.940	0.060	0.000	0.910	0.940	true
ravina/ravina-solana#catchAll#CachedAddressLookupTable.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#38	swapped	does_not_apply	0.290	0.700	0.010	0.560	0.900	false
ravina/ravina-solana#catchAll#HeliusJsonRpcClient.getProgramAccounts#MathMutator#SURVIVED#133	real	applies	0.580	0.410	0.010	0.370	0.970	true
ravina/ravina-solana#catchAll#HeliusJsonRpcClient.getProgramAccounts#MathMutator#SURVIVED#133	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.970	true
ravina/ravina-solana#catchAll#LoadBalanceUtil.lambda$createRPCLoadBalancer$0#NakedReceiverMutator#SURVIVED#19	real	applies	0.970	0.030	0.000	0.950	0.510	false
ravina/ravina-solana#catchAll#LoadBalanceUtil.lambda$createRPCLoadBalancer$0#NakedReceiverMutator#SURVIVED#19	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.520	false
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#ConditionalsBoundaryMutator#SURVIVED#196	real	cannot_tell	0.140	0.300	0.560	0.330	0.570	false
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#ConditionalsBoundaryMutator#SURVIVED#196	swapped	cannot_tell	0.260	0.320	0.420	0.130	0.550	false
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#137	real	does_not_apply	0.170	0.830	0.000	0.740	0.840	true
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#137	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.850	true
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#23	real	applies	0.890	0.110	0.000	0.830	0.560	true
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#23	swapped	does_not_apply	0.070	0.930	0.000	0.880	0.490	true
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeRecommendedParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#80	real	applies	0.910	0.090	0.000	0.870	0.490	true
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeRecommendedParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#80	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.460	true
ravina/ravina-solana#catchAll#TransactionProcessorRecord.lambda$transactionFactory$3#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#96	real	applies	0.850	0.140	0.010	0.790	0.840	true
ravina/ravina-solana#catchAll#TransactionProcessorRecord.lambda$transactionFactory$3#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#96	swapped	applies	0.560	0.430	0.010	0.340	0.740	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$0#VoidMethodCallMutator#NO_COVERAGE#265	real	applies	0.620	0.380	0.000	0.430	0.560	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$0#VoidMethodCallMutator#NO_COVERAGE#265	swapped	does_not_apply	0.020	0.980	0.000	0.960	0.620	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$1#VoidMethodCallMutator#SURVIVED#282	real	does_not_apply	0.450	0.540	0.010	0.310	0.650	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$1#VoidMethodCallMutator#SURVIVED#282	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.740	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$2#VoidMethodCallMutator#SURVIVED#298	real	does_not_apply	0.440	0.550	0.010	0.320	0.680	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$2#VoidMethodCallMutator#SURVIVED#298	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.680	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#189	real	applies	0.880	0.120	0.000	0.810	0.880	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#189	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.830	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#200	real	applies	0.930	0.070	0.000	0.890	0.860	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#200	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.840	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#VoidMethodCallMutator#SURVIVED#175	real	applies	0.960	0.040	0.000	0.940	0.960	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#VoidMethodCallMutator#SURVIVED#175	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.950	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#263	real	applies	0.680	0.310	0.010	0.530	0.690	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#263	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.720	false
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#264	real	applies	0.770	0.230	0.000	0.650	0.690	true
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#264	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.730	false
ravina/ravina-solana#catchAll#TxExpirationMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#68	real	applies	0.980	0.020	0.000	0.970	0.770	false
ravina/ravina-solana#catchAll#TxExpirationMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#68	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.820	false
ravina/ravina-solana#catchAll#WebSocketManager.createManager#NakedReceiverMutator#SURVIVED#62	real	applies	0.760	0.230	0.010	0.650	0.540	true
ravina/ravina-solana#catchAll#WebSocketManager.createManager#NakedReceiverMutator#SURVIVED#62	swapped	does_not_apply	0.010	0.990	0.000	0.990	0.520	false
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#550	real	applies	0.980	0.020	0.000	0.980	0.960	true
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#550	swapped	does_not_apply	0.440	0.550	0.010	0.340	0.960	true
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#559	real	applies	0.990	0.010	0.000	0.980	0.960	true
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#559	swapped	does_not_apply	0.340	0.660	0.000	0.480	0.970	true
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#RemoveConditionalMutator_ORDER_IF#SURVIVED#550	real	applies	0.950	0.050	0.000	0.930	0.960	true
